time,classes_orders:80_orders,classes_loaded_orders:80_orders,classes_unloaded_orders:80_orders,counter_status_200_metrics_orders:80_orders,counter_status_200_repository_id_orders:80_orders,counter_status_200_repository_search_search_orders:80_orders,counter_status_201_orders_orders:80_orders,counter_status_406_orders_orders:80_orders,gauge_response_metrics_orders:80_orders,gauge_response_orders_orders:80_orders,gauge_response_repository_id_orders:80_orders,gauge_response_repository_search_search_orders:80_orders,gc_g1_old_generation_count_orders:80_orders,gc_g1_old_generation_time_orders:80_orders,gc_g1_young_generation_count_orders:80_orders,gc_g1_young_generation_time_orders:80_orders,heap_orders:80_orders,heap_committed_orders:80_orders,heap_init_orders:80_orders,heap_used_orders:80_orders,httpsessions_active_orders:80_orders,httpsessions_max_orders:80_orders,instance_uptime_orders:80_orders,jvm_classes_loaded_orders:80_orders,jvm_classes_loaded_total_orders:80_orders,jvm_classes_unloaded_total_orders:80_orders,jvm_gc_collection_seconds_count_G1 Young Generation_orders:80_orders,jvm_gc_collection_seconds_count_G1 Old Generation_orders:80_orders,jvm_gc_collection_seconds_sum_G1 Young Generation_orders:80_orders,jvm_gc_collection_seconds_sum_G1 Old Generation_orders:80_orders,jvm_info_orders:80_orders_Oracle Corporation_1.8.0_111-internal-alpine-r0-b14,jvm_memory_bytes_committed_heap_orders:80_orders,jvm_memory_bytes_committed_nonheap_orders:80_orders,jvm_memory_bytes_max_heap_orders:80_orders,jvm_memory_bytes_max_nonheap_orders:80_orders,jvm_memory_bytes_used_heap_orders:80_orders,jvm_memory_bytes_used_nonheap_orders:80_orders,jvm_memory_pool_bytes_committed_orders:80_orders_Code Cache,jvm_memory_pool_bytes_committed_orders:80_orders_Metaspace,jvm_memory_pool_bytes_committed_orders:80_orders_Compressed Class Space,jvm_memory_pool_bytes_committed_orders:80_orders_G1 Eden Space,jvm_memory_pool_bytes_committed_orders:80_orders_G1 Survivor Space,jvm_memory_pool_bytes_committed_orders:80_orders_G1 Old Gen,jvm_memory_pool_bytes_max_orders:80_orders_Code Cache,jvm_memory_pool_bytes_max_orders:80_orders_Metaspace,jvm_memory_pool_bytes_max_orders:80_orders_Compressed Class Space,jvm_memory_pool_bytes_max_orders:80_orders_G1 Eden Space,jvm_memory_pool_bytes_max_orders:80_orders_G1 Survivor Space,jvm_memory_pool_bytes_max_orders:80_orders_G1 Old Gen,jvm_memory_pool_bytes_used_orders:80_orders_Code Cache,jvm_memory_pool_bytes_used_orders:80_orders_Metaspace,jvm_memory_pool_bytes_used_orders:80_orders_Compressed Class Space,jvm_memory_pool_bytes_used_orders:80_orders_G1 Eden Space,jvm_memory_pool_bytes_used_orders:80_orders_G1 Survivor Space,jvm_memory_pool_bytes_used_orders:80_orders_G1 Old Gen,jvm_threads_current_orders:80_orders,jvm_threads_daemon_orders:80_orders,jvm_threads_deadlocked_orders:80_orders,jvm_threads_deadlocked_monitor_orders:80_orders,jvm_threads_peak_orders:80_orders,jvm_threads_started_total_orders:80_orders,mem_orders:80_orders,mem_free_orders:80_orders,nonheap_orders:80_orders,nonheap_committed_orders:80_orders,nonheap_init_orders:80_orders,nonheap_used_orders:80_orders,process_cpu_seconds_total_orders:80_orders,process_max_fds_orders:80_orders,process_open_fds_orders:80_orders,process_resident_memory_bytes_orders:80_orders,process_start_time_seconds_orders:80_orders,process_virtual_memory_bytes_orders:80_orders,processors_orders:80_orders,request_duration_seconds_bucket_orders:80_orders_0.005_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.01_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.025_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.05_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.075_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.1_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.25_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.5_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.75_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_1.0_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_2.5_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_5.0_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_7.5_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_10.0_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_+Inf_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.005_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.01_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.025_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.05_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.075_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.1_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.25_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.5_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.75_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_1.0_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_2.5_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_5.0_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_7.5_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_10.0_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_+Inf_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.005_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.01_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.025_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.05_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.075_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.1_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.25_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.5_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.75_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_1.0_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_2.5_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_5.0_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_7.5_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_10.0_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_+Inf_GET_/{repository}/{id}_orders_200,request_duration_seconds_count_orders:80_orders_POST_/orders_orders_201,request_duration_seconds_count_orders:80_orders_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_count_orders:80_orders_GET_/{repository}/{id}_orders_200,request_duration_seconds_sum_orders:80_orders_POST_/orders_orders_201,request_duration_seconds_sum_orders:80_orders_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_sum_orders:80_orders_GET_/{repository}/{id}_orders_200,scrape_duration_seconds_orders:80_orders,scrape_samples_post_metric_relabeling_orders:80_orders,scrape_samples_scraped_orders:80_orders,scrape_series_added_orders:80_orders,systemload_average_orders:80_orders,threads_orders:80_orders,threads_daemon_orders:80_orders,threads_peak_orders:80_orders,threads_totalStarted_orders:80_orders,up_orders:80_orders,uptime_orders:80_orders
2020-05-31T12:15:33,8780.0,8857.0,77.0,104540.0,1.0,2.0,529851.0,80604.0,27.0,14.0,25.0,18.0,0.0,0.0,8878.0,121156.0,131072.0,131072.0,65536.0,71531.0,0.0,-1.0,522782258.0,8780.0,8857.0,77.0,8883.0,0.0,121.216,0.0,1.0,134217728.0,95444992.0,134217728.0,-1.0,73248480.0,91760280.0,37617664.0,51720192.0,6107136.0,70254592.0,2097152.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35796032.0,50196432.0,5767816.0,22020096.0,2097152.0,49131232.0,37.0,35.0,0.0,0.0,385.0,3586372.0,220681.0,31032.0,0.0,93208.0,2496.0,89609.0,4778.47,1048576.0,53.0,336891904.0,1590384717.931,1815015424.0,4.0,0.0,28587.0,343885.0,422106.0,448598.0,465668.0,509305.0,525820.0,529225.0,530110.0,530596.0,530598.0,530598.0,530598.0,530598.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,530837.0,2.0,1.0,26819.562355528848,0.166182691,0.020984377,0.01409811,131.0,131.0,0.0,5.5927734375,38.0,35.0,385.0,3588968.0,1.0,522836289.0
2020-05-31T12:15:38,8780.0,8857.0,77.0,104541.0,1.0,2.0,529987.0,80622.0,3.0,27.0,25.0,18.0,0.0,0.0,8880.0,121196.0,131072.0,131072.0,65536.0,99183.0,0.0,-1.0,522787259.0,8780.0,8857.0,77.0,8885.0,0.0,121.26,0.0,1.0,134217728.0,95444992.0,134217728.0,-1.0,101563720.0,91760280.0,37617664.0,51720192.0,6107136.0,70254592.0,2097152.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35796032.0,50196432.0,5767816.0,50331648.0,2097152.0,49134920.0,38.0,35.0,0.0,0.0,385.0,3587403.0,220681.0,64798.0,0.0,93208.0,2496.0,89609.0,4779.56,1048576.0,49.0,336715776.0,1590384717.931,1815015424.0,4.0,0.0,28604.0,343997.0,422223.0,448716.0,465786.0,509423.0,525938.0,529343.0,530228.0,530714.0,530716.0,530716.0,530716.0,530716.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,531000.0,2.0,1.0,26823.376313035842,0.166182691,0.020984377,0.025050523,131.0,131.0,0.0,5.3046875,37.0,35.0,385.0,3590035.0,1.0,522841288.0
2020-05-31T12:15:43,8780.0,8857.0,77.0,104542.0,1.0,2.0,530083.0,80632.0,2.0,40.0,25.0,18.0,0.0,0.0,8881.0,121199.0,131072.0,131072.0,65536.0,65991.0,0.0,-1.0,522792258.0,8780.0,8857.0,77.0,8888.0,0.0,121.281,0.0,1.0,134217728.0,95444992.0,134217728.0,-1.0,67575272.0,91760280.0,37617664.0,51720192.0,6107136.0,70254592.0,2097152.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35796032.0,50196432.0,5767816.0,16777216.0,2097152.0,48700904.0,37.0,35.0,0.0,0.0,385.0,3588166.0,220681.0,76692.0,0.0,93208.0,2496.0,89609.0,4780.38,1048576.0,50.0,337088512.0,1590384717.931,1815015424.0,4.0,0.0,28616.0,344104.0,422344.0,448837.0,465907.0,509544.0,526059.0,529464.0,530349.0,530835.0,530837.0,530837.0,530837.0,530837.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,531132.0,2.0,1.0,26825.53355726385,0.166182691,0.020984377,0.004155826,131.0,131.0,0.0,4.9599609375,37.0,35.0,385.0,3590937.0,1.0,522846288.0
2020-05-31T12:15:48,8780.0,8857.0,77.0,104543.0,1.0,2.0,530209.0,80632.0,1.0,121.0,25.0,18.0,0.0,0.0,8883.0,121216.0,131072.0,131072.0,65536.0,53651.0,0.0,-1.0,522797259.0,8780.0,8857.0,77.0,8890.0,0.0,121.32,0.0,1.0,134217728.0,95444992.0,134217728.0,-1.0,54939176.0,91760280.0,37617664.0,51720192.0,6107136.0,70254592.0,2097152.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35796032.0,50196432.0,5767816.0,4194304.0,2097152.0,48647720.0,37.0,35.0,0.0,0.0,385.0,3588968.0,220681.0,16971.0,0.0,93208.0,2496.0,89609.0,4781.23,1048576.0,50.0,336498688.0,1590384717.931,1817120768.0,4.0,0.0,28619.0,344208.0,422500.0,449000.0,466070.0,509707.0,526222.0,529627.0,530512.0,530998.0,531000.0,531000.0,531000.0,531000.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,531247.0,2.0,1.0,26828.345924257854,0.166182691,0.020984377,0.002849541,131.0,131.0,0.0,5.44384765625,37.0,35.0,385.0,3591727.0,1.0,522851288.0
2020-05-31T12:15:53,8780.0,8857.0,77.0,104544.0,1.0,2.0,530303.0,80638.0,8.0,10.0,25.0,18.0,0.0,0.0,8885.0,121260.0,131072.0,131072.0,65536.0,113744.0,0.0,-1.0,522802260.0,8780.0,8857.0,77.0,8891.0,0.0,121.337,0.0,1.0,134217728.0,95444992.0,134217728.0,-1.0,116474624.0,91760280.0,37617664.0,51720192.0,6107136.0,72351744.0,1048576.0,60817408.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35796032.0,50196432.0,5767816.0,66060288.0,1048576.0,49365760.0,38.0,35.0,0.0,0.0,385.0,3590035.0,220681.0,43073.0,0.0,93208.0,2496.0,89609.0,4782.38,1048576.0,50.0,337526784.0,1590384717.931,1816068096.0,4.0,0.0,28621.0,344329.0,422632.0,449132.0,466202.0,509839.0,526354.0,529759.0,530644.0,531130.0,531132.0,531132.0,531132.0,531132.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,531380.0,2.0,1.0,26830.697005301852,0.166182691,0.020984377,0.003823172,131.0,131.0,0.0,5.248046875,37.0,35.0,385.0,3592605.0,1.0,522856288.0
2020-05-31T12:15:58,8780.0,8857.0,77.0,104545.0,1.0,2.0,530445.0,80667.0,3.0,10.0,25.0,18.0,0.0,0.0,8888.0,121281.0,131072.0,131072.0,65536.0,87424.0,0.0,-1.0,522807260.0,8780.0,8857.0,77.0,8894.0,0.0,121.358,0.0,1.0,134217728.0,95444992.0,134217728.0,-1.0,89522320.0,91760280.0,37617664.0,51720192.0,6107136.0,70254592.0,2097152.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35796032.0,50196432.0,5767816.0,38797312.0,2097152.0,48627856.0,37.0,35.0,0.0,0.0,385.0,3590937.0,220681.0,32482.0,0.0,93208.0,2496.0,89609.0,4783.35,1048576.0,50.0,336531456.0,1590384717.931,1815015424.0,4.0,0.0,28628.0,344423.0,422735.0,449239.0,466310.0,509954.0,526469.0,529874.0,530759.0,531245.0,531247.0,531247.0,531247.0,531247.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,531541.0,2.0,1.0,26833.566071636844,0.166182691,0.020984377,0.002390345,131.0,131.0,0.0,4.90771484375,37.0,35.0,385.0,3593631.0,1.0,522861289.0
2020-05-31T12:16:03,8780.0,8857.0,77.0,104546.0,1.0,2.0,530598.0,80691.0,4.0,18.0,25.0,18.0,0.0,0.0,8890.0,121320.0,131072.0,131072.0,65536.0,98465.0,0.0,-1.0,522812259.0,8780.0,8857.0,77.0,8896.0,0.0,121.372,0.0,1.0,134217728.0,95444992.0,134217728.0,-1.0,100828888.0,91760280.0,37617664.0,51720192.0,6107136.0,72351744.0,1048576.0,60817408.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35796032.0,50196432.0,5767816.0,50331648.0,1048576.0,49448664.0,37.0,35.0,0.0,0.0,385.0,3591727.0,220681.0,42066.0,0.0,93208.0,2496.0,89609.0,4784.19,1048576.0,49.0,337342464.0,1590384717.931,1815015424.0,4.0,0.0,28630.0,344534.0,422868.0,449372.0,466443.0,510087.0,526602.0,530007.0,530892.0,531378.0,531380.0,531380.0,531380.0,531380.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,531668.0,2.0,1.0,26835.781505013838,0.166182691,0.020984377,0.003712336,131.0,131.0,0.0,4.5947265625,37.0,35.0,385.0,3594479.0,1.0,522866288.0
2020-05-31T12:16:08,8780.0,8857.0,77.0,104547.0,1.0,2.0,530716.0,80702.0,3.0,10.0,25.0,18.0,0.0,0.0,8891.0,121337.0,131072.0,131072.0,65536.0,88406.0,0.0,-1.0,522817258.0,8780.0,8857.0,77.0,8898.0,0.0,121.385,0.0,1.0,134217728.0,95444992.0,134217728.0,-1.0,90528672.0,91760280.0,37617664.0,51720192.0,6107136.0,72351744.0,1048576.0,60817408.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35796032.0,50196432.0,5767816.0,39845888.0,1048576.0,49634208.0,37.0,35.0,0.0,0.0,385.0,3592605.0,220681.0,38350.0,0.0,93208.0,2496.0,89609.0,4785.16,1048576.0,52.0,337252352.0,1590384717.931,1815015424.0,4.0,0.0,28637.0,344677.0,423029.0,449533.0,466604.0,510248.0,526763.0,530168.0,531053.0,531539.0,531541.0,531541.0,531541.0,531541.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,531793.0,2.0,1.0,26837.92567245485,0.166182691,0.020984377,0.003404658,131.0,131.0,0.0,4.546875,37.0,35.0,385.0,3595298.0,1.0,522871288.0
2020-05-31T12:16:13,8780.0,8857.0,77.0,104548.0,1.0,2.0,530837.0,80717.0,2.0,21.0,25.0,18.0,0.0,0.0,8894.0,121358.0,131072.0,131072.0,65536.0,92702.0,0.0,-1.0,522822259.0,8780.0,8857.0,77.0,8900.0,0.0,121.408,0.0,1.0,134217728.0,95444992.0,134217728.0,-1.0,94927152.0,91760280.0,37617664.0,51720192.0,6107136.0,70254592.0,2097152.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35796032.0,50196432.0,5767816.0,44040192.0,2097152.0,48789808.0,37.0,35.0,0.0,0.0,385.0,3593631.0,220681.0,78621.0,0.0,93208.0,2496.0,89609.0,4786.27,1048576.0,50.0,336814080.0,1590384717.931,1815015424.0,4.0,0.0,28642.0,344789.0,423155.0,449660.0,466731.0,510375.0,526890.0,530295.0,531180.0,531666.0,531668.0,531668.0,531668.0,531668.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,531937.0,2.0,1.0,26841.59752997785,0.166182691,0.020984377,0.002804906,131.0,131.0,0.0,4.4228515625,37.0,35.0,385.0,3596247.0,1.0,522876288.0
2020-05-31T12:16:18,8780.0,8857.0,77.0,104549.0,1.0,2.0,531000.0,80735.0,12.0,13.0,25.0,18.0,0.0,0.0,8896.0,121372.0,131072.0,131072.0,65536.0,52433.0,0.0,-1.0,522827258.0,8780.0,8857.0,77.0,8903.0,0.0,121.432,0.0,1.0,134217728.0,95444992.0,134217728.0,-1.0,53691512.0,91760280.0,37617664.0,51720192.0,6107136.0,72351744.0,1048576.0,60817408.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35796032.0,50196432.0,5767816.0,3145728.0,1048576.0,49497208.0,37.0,35.0,0.0,0.0,385.0,3594479.0,220681.0,77690.0,0.0,93208.0,2496.0,89609.0,4787.18,1048576.0,50.0,337653760.0,1590384717.931,1815015424.0,4.0,0.0,28656.0,344896.0,423278.0,449785.0,466856.0,510500.0,527015.0,530420.0,531305.0,531791.0,531793.0,531793.0,531793.0,531793.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,532090.0,2.0,1.0,26844.332141995845,0.166182691,0.020984377,0.002309345,131.0,131.0,0.0,4.46923828125,37.0,35.0,385.0,3597270.0,1.0,522881288.0
