time,classes_orders:80_orders,classes_loaded_orders:80_orders,classes_unloaded_orders:80_orders,counter_status_200_metrics_orders:80_orders,counter_status_200_repository_id_orders:80_orders,counter_status_200_repository_search_search_orders:80_orders,counter_status_201_orders_orders:80_orders,counter_status_406_orders_orders:80_orders,counter_status_500_orders_orders:80_orders,gauge_response_metrics_orders:80_orders,gauge_response_orders_orders:80_orders,gauge_response_repository_id_orders:80_orders,gauge_response_repository_search_search_orders:80_orders,gc_g1_old_generation_count_orders:80_orders,gc_g1_old_generation_time_orders:80_orders,gc_g1_young_generation_count_orders:80_orders,gc_g1_young_generation_time_orders:80_orders,heap_orders:80_orders,heap_committed_orders:80_orders,heap_init_orders:80_orders,heap_used_orders:80_orders,httpsessions_active_orders:80_orders,httpsessions_max_orders:80_orders,instance_uptime_orders:80_orders,jvm_classes_loaded_orders:80_orders,jvm_classes_loaded_total_orders:80_orders,jvm_classes_unloaded_total_orders:80_orders,jvm_gc_collection_seconds_count_G1 Young Generation_orders:80_orders,jvm_gc_collection_seconds_count_G1 Old Generation_orders:80_orders,jvm_gc_collection_seconds_sum_G1 Young Generation_orders:80_orders,jvm_gc_collection_seconds_sum_G1 Old Generation_orders:80_orders,jvm_info_orders:80_orders_Oracle Corporation_1.8.0_111-internal-alpine-r0-b14,jvm_memory_bytes_committed_heap_orders:80_orders,jvm_memory_bytes_committed_nonheap_orders:80_orders,jvm_memory_bytes_max_heap_orders:80_orders,jvm_memory_bytes_max_nonheap_orders:80_orders,jvm_memory_bytes_used_heap_orders:80_orders,jvm_memory_bytes_used_nonheap_orders:80_orders,jvm_memory_pool_bytes_committed_orders:80_orders_Code Cache,jvm_memory_pool_bytes_committed_orders:80_orders_Metaspace,jvm_memory_pool_bytes_committed_orders:80_orders_Compressed Class Space,jvm_memory_pool_bytes_committed_orders:80_orders_G1 Eden Space,jvm_memory_pool_bytes_committed_orders:80_orders_G1 Survivor Space,jvm_memory_pool_bytes_committed_orders:80_orders_G1 Old Gen,jvm_memory_pool_bytes_max_orders:80_orders_Code Cache,jvm_memory_pool_bytes_max_orders:80_orders_Metaspace,jvm_memory_pool_bytes_max_orders:80_orders_Compressed Class Space,jvm_memory_pool_bytes_max_orders:80_orders_G1 Eden Space,jvm_memory_pool_bytes_max_orders:80_orders_G1 Survivor Space,jvm_memory_pool_bytes_max_orders:80_orders_G1 Old Gen,jvm_memory_pool_bytes_used_orders:80_orders_Code Cache,jvm_memory_pool_bytes_used_orders:80_orders_Metaspace,jvm_memory_pool_bytes_used_orders:80_orders_Compressed Class Space,jvm_memory_pool_bytes_used_orders:80_orders_G1 Eden Space,jvm_memory_pool_bytes_used_orders:80_orders_G1 Survivor Space,jvm_memory_pool_bytes_used_orders:80_orders_G1 Old Gen,jvm_threads_current_orders:80_orders,jvm_threads_daemon_orders:80_orders,jvm_threads_deadlocked_orders:80_orders,jvm_threads_deadlocked_monitor_orders:80_orders,jvm_threads_peak_orders:80_orders,jvm_threads_started_total_orders:80_orders,mem_orders:80_orders,mem_free_orders:80_orders,nonheap_orders:80_orders,nonheap_committed_orders:80_orders,nonheap_init_orders:80_orders,nonheap_used_orders:80_orders,process_cpu_seconds_total_orders:80_orders,process_max_fds_orders:80_orders,process_open_fds_orders:80_orders,process_resident_memory_bytes_orders:80_orders,process_start_time_seconds_orders:80_orders,process_virtual_memory_bytes_orders:80_orders,processors_orders:80_orders,request_duration_seconds_bucket_orders:80_orders_0.005_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.01_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.025_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.05_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.075_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.1_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.25_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.5_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.75_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_1.0_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_2.5_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_5.0_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_7.5_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_10.0_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_+Inf_GET_/{repository}/{id}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.005_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.01_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.025_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.05_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.075_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.1_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.25_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.5_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.75_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_1.0_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_2.5_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_5.0_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_7.5_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_10.0_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_+Inf_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_bucket_orders:80_orders_0.005_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.01_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.025_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.05_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.075_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.1_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.25_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.5_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_0.75_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_1.0_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_2.5_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_5.0_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_7.5_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_10.0_POST_/orders_orders_201,request_duration_seconds_bucket_orders:80_orders_+Inf_POST_/orders_orders_201,request_duration_seconds_count_orders:80_orders_GET_/{repository}/{id}_orders_200,request_duration_seconds_count_orders:80_orders_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_count_orders:80_orders_POST_/orders_orders_201,request_duration_seconds_sum_orders:80_orders_GET_/{repository}/{id}_orders_200,request_duration_seconds_sum_orders:80_orders_GET_/{repository}/{id}/{property}_orders_200,request_duration_seconds_sum_orders:80_orders_POST_/orders_orders_201,scrape_duration_seconds_orders:80_orders,scrape_samples_post_metric_relabeling_orders:80_orders,scrape_samples_scraped_orders:80_orders,scrape_series_added_orders:80_orders,systemload_average_orders:80_orders,threads_orders:80_orders,threads_daemon_orders:80_orders,threads_peak_orders:80_orders,threads_totalStarted_orders:80_orders,up_orders:80_orders,uptime_orders:80_orders
2020-05-31T18:50:22,8797.0,8874.0,77.0,111650.0,1.0,2.0,874126.0,124611.0,210.0,4.0,287.0,25.0,18.0,0.0,0.0,14609.0,184431.0,131072.0,131072.0,65536.0,55709.0,0.0,-1.0,546469984.0,8798.0,8875.0,77.0,14610.0,0.0,184.436,0.0,1.0,134217728.0,95772672.0,134217728.0,-1.0,66484016.0,91901384.0,37945344.0,51720192.0,6107136.0,60817408.0,5242880.0,68157440.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,35812032.0,50318272.0,5779872.0,14680064.0,5242880.0,50755376.0,140.0,68.0,0.0,0.0,385.0,5869425.0,221120.0,53341.0,0.0,93528.0,2496.0,90060.0,7271.14,1048576.0,54.0,334000128.0,1590384717.931,1859227648.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,50084.0,605968.0,735484.0,772867.0,794842.0,848090.0,868253.0,872454.0,873523.0,874124.0,874126.0,874126.0,874126.0,874126.0,1.0,2.0,874126.0,0.020984377,0.166182691,37054.71022486722,0.002956042,132.0,132.0,0.0,2.17626953125,71.0,68.0,385.0,5869925.0,1.0,546525014.0
2020-05-31T18:50:23,8797.0,8874.0,77.0,111651.0,1.0,2.0,874126.0,124611.0,216.0,4.0,10.0,25.0,18.0,0.0,0.0,14609.0,184431.0,131072.0,131072.0,65536.0,58781.0,0.0,-1.0,546470984.0,8798.0,8875.0,77.0,14610.0,0.0,184.436,0.0,1.0,134217728.0,95772672.0,134217728.0,-1.0,70678320.0,91910176.0,37945344.0,51720192.0,6107136.0,60817408.0,5242880.0,68157440.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,36053760.0,50332096.0,5779872.0,14680064.0,5242880.0,50755376.0,100.0,68.0,0.0,0.0,385.0,5869453.0,221132.0,48098.0,0.0,93528.0,2496.0,90060.0,7271.17,1048576.0,53.0,334000128.0,1590384717.931,1859227648.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,50084.0,605968.0,735484.0,772867.0,794842.0,848090.0,868253.0,872454.0,873523.0,874124.0,874126.0,874126.0,874126.0,874126.0,1.0,2.0,874126.0,0.020984377,0.166182691,37054.71022486722,0.002650606,132.0,132.0,0.0,2.17626953125,70.0,68.0,385.0,5869937.0,1.0,546526014.0
2020-05-31T18:50:24,8797.0,8874.0,77.0,111652.0,1.0,2.0,874126.0,124611.0,221.0,4.0,4.0,25.0,18.0,0.0,0.0,14609.0,184431.0,131072.0,131072.0,65536.0,64925.0,0.0,-1.0,546471991.0,8798.0,8875.0,77.0,14610.0,0.0,184.436,0.0,1.0,134217728.0,95772672.0,134217728.0,-1.0,70678320.0,92165728.0,37945344.0,51720192.0,6107136.0,60817408.0,5242880.0,68157440.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,36097792.0,50332416.0,5779872.0,23068672.0,5242880.0,50755376.0,100.0,68.0,0.0,0.0,385.0,5869473.0,221132.0,44884.0,0.0,93528.0,2496.0,90069.0,7271.18,1048576.0,55.0,333934592.0,1590384717.931,1859227648.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,50084.0,605968.0,735484.0,772867.0,794842.0,848090.0,868253.0,872454.0,873523.0,874124.0,874126.0,874126.0,874126.0,874126.0,1.0,2.0,874126.0,0.020984377,0.166182691,37054.71022486722,0.004269926,132.0,132.0,0.0,2.17626953125,70.0,68.0,385.0,5869961.0,1.0,546527014.0
2020-05-31T18:50:25,8797.0,8874.0,77.0,111653.0,1.0,2.0,874126.0,124611.0,222.0,4.0,3.0,25.0,18.0,0.0,0.0,14609.0,184431.0,131072.0,131072.0,65536.0,69021.0,0.0,-1.0,546472984.0,8798.0,8875.0,77.0,14610.0,0.0,184.436,0.0,1.0,134217728.0,95772672.0,134217728.0,-1.0,79066928.0,92210080.0,37945344.0,51720192.0,6107136.0,60817408.0,5242880.0,68157440.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,36109248.0,50332416.0,5779872.0,28311552.0,5242880.0,50755376.0,100.0,68.0,0.0,0.0,385.0,5869485.0,221132.0,41685.0,0.0,93528.0,2496.0,90069.0,7271.2,1048576.0,44.0,334106624.0,1590384717.931,1849753600.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,50084.0,605968.0,735484.0,772867.0,794842.0,848090.0,868253.0,872454.0,873523.0,874124.0,874126.0,874126.0,874126.0,874126.0,1.0,2.0,874126.0,0.020984377,0.166182691,37054.71022486722,0.002930688,132.0,132.0,0.0,2.17626953125,70.0,68.0,385.0,5870001.0,1.0,546528014.0
2020-05-31T18:50:26,8797.0,8874.0,77.0,111654.0,1.0,2.0,874126.0,124611.0,225.0,4.0,25.0,25.0,18.0,0.0,0.0,14609.0,184431.0,131072.0,131072.0,65536.0,69021.0,0.0,-1.0,546473985.0,8798.0,8875.0,77.0,14610.0,0.0,184.436,0.0,1.0,134217728.0,95772672.0,134217728.0,-1.0,84309808.0,92221536.0,37945344.0,51720192.0,6107136.0,60817408.0,5242880.0,68157440.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,36109248.0,50332416.0,5779872.0,31457280.0,5242880.0,50755376.0,100.0,68.0,0.0,0.0,385.0,5869497.0,221141.0,39219.0,0.0,93528.0,2496.0,90074.0,7271.22,1048576.0,44.0,334544896.0,1590384717.931,1849753600.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,50084.0,605968.0,735484.0,772867.0,794842.0,848090.0,868253.0,872454.0,873523.0,874124.0,874126.0,874126.0,874126.0,874126.0,1.0,2.0,874126.0,0.020984377,0.166182691,37054.71022486722,0.003267116,132.0,132.0,0.0,2.001953125,70.0,68.0,385.0,5870001.0,1.0,546529014.0
2020-05-31T18:50:27,8797.0,8874.0,77.0,111655.0,1.0,2.0,874126.0,124611.0,229.0,4.0,3.0,25.0,18.0,0.0,0.0,14609.0,184431.0,131072.0,131072.0,65536.0,77213.0,0.0,-1.0,546474984.0,8798.0,8875.0,77.0,14610.0,0.0,184.436,0.0,1.0,134217728.0,95772672.0,134217728.0,-1.0,87455536.0,92221536.0,37945344.0,51720192.0,6107136.0,60817408.0,5242880.0,68157440.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,36109248.0,50332416.0,5779872.0,34603008.0,5242880.0,50755376.0,79.0,68.0,0.0,0.0,385.0,5869505.0,221141.0,39096.0,0.0,93528.0,2496.0,90074.0,7271.24,1048576.0,44.0,334512128.0,1590384717.931,1850806272.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,50084.0,605968.0,735484.0,772867.0,794842.0,848090.0,868253.0,872454.0,873523.0,874124.0,874126.0,874126.0,874126.0,874126.0,1.0,2.0,874126.0,0.020984377,0.166182691,37054.71022486722,0.002644575,132.0,132.0,0.0,2.001953125,70.0,68.0,385.0,5870077.0,1.0,546530014.0
2020-05-31T18:50:28,8797.0,8874.0,77.0,111656.0,1.0,2.0,874126.0,124611.0,234.0,4.0,3.0,25.0,18.0,0.0,0.0,14609.0,184431.0,131072.0,131072.0,65536.0,82333.0,0.0,-1.0,546475985.0,8798.0,8875.0,77.0,14610.0,0.0,184.436,0.0,1.0,134217728.0,95772672.0,134217728.0,-1.0,90601264.0,92221536.0,37945344.0,51720192.0,6107136.0,60817408.0,5242880.0,68157440.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,36117824.0,50333880.0,5779872.0,37748736.0,5242880.0,50755376.0,79.0,68.0,0.0,0.0,385.0,5869505.0,221146.0,34818.0,0.0,93528.0,2496.0,90074.0,7271.26,1048576.0,45.0,334413824.0,1590384717.931,1849753600.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,50084.0,605968.0,735484.0,772867.0,794842.0,848090.0,868253.0,872454.0,873523.0,874124.0,874126.0,874126.0,874126.0,874126.0,1.0,2.0,874126.0,0.020984377,0.166182691,37054.71022486722,0.002621508,132.0,132.0,0.0,2.001953125,70.0,68.0,385.0,5870105.0,1.0,546531014.0
2020-05-31T18:50:29,8797.0,8874.0,77.0,111657.0,1.0,2.0,874126.0,124611.0,237.0,4.0,3.0,25.0,18.0,0.0,0.0,14610.0,184436.0,131072.0,131072.0,65536.0,85405.0,0.0,-1.0,546476985.0,8798.0,8875.0,77.0,14610.0,0.0,184.436,0.0,1.0,134217728.0,95772672.0,134217728.0,-1.0,93746992.0,92231576.0,37945344.0,51720192.0,6107136.0,60817408.0,5242880.0,68157440.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,36117824.0,50333880.0,5779872.0,37748736.0,5242880.0,50755376.0,79.0,68.0,0.0,0.0,385.0,5869521.0,221146.0,32493.0,0.0,93528.0,2496.0,90061.0,7271.3,1048576.0,45.0,334381056.0,1590384717.931,1849753600.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,50084.0,605968.0,735484.0,772867.0,794842.0,848090.0,868253.0,872454.0,873523.0,874124.0,874126.0,874126.0,874126.0,874126.0,1.0,2.0,874126.0,0.020984377,0.166182691,37054.71022486722,0.003097093,132.0,132.0,0.0,2.001953125,70.0,68.0,385.0,5870125.0,1.0,546532014.0
2020-05-31T18:50:30,8797.0,8874.0,77.0,111658.0,1.0,2.0,874126.0,124611.0,238.0,3.0,5.0,25.0,18.0,0.0,0.0,14610.0,184436.0,131072.0,131072.0,65536.0,88477.0,0.0,-1.0,546477984.0,8798.0,8875.0,77.0,14610.0,0.0,184.436,0.0,1.0,134217728.0,95772672.0,134217728.0,-1.0,93746992.0,92231576.0,37945344.0,51720192.0,6107136.0,60817408.0,5242880.0,68157440.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,36120960.0,50334984.0,5779872.0,41943040.0,5242880.0,50755376.0,70.0,68.0,0.0,0.0,385.0,5869529.0,221146.0,29296.0,0.0,93528.0,2496.0,90059.0,7271.33,1048576.0,44.0,334381056.0,1590384717.931,1849753600.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,50084.0,605968.0,735484.0,772867.0,794842.0,848090.0,868253.0,872454.0,873523.0,874124.0,874126.0,874126.0,874126.0,874126.0,1.0,2.0,874126.0,0.020984377,0.166182691,37054.71022486722,0.002606389,132.0,132.0,0.0,2.001953125,70.0,68.0,385.0,5870133.0,1.0,546533014.0
2020-05-31T18:50:31,8797.0,8875.0,77.0,111659.0,1.0,2.0,874126.0,124611.0,245.0,2.0,2.0,25.0,18.0,0.0,0.0,14610.0,184436.0,131072.0,131072.0,65536.0,91549.0,0.0,-1.0,546478985.0,8798.0,8875.0,77.0,14610.0,0.0,184.436,0.0,1.0,134217728.0,95772672.0,134217728.0,-1.0,97941296.0,92235816.0,37945344.0,51720192.0,6107136.0,60817408.0,5242880.0,68157440.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,36120960.0,50334984.0,5779872.0,44040192.0,5242880.0,50755376.0,70.0,68.0,0.0,0.0,385.0,5869541.0,221133.0,27017.0,0.0,93528.0,2496.0,90059.0,7271.33,1048576.0,45.0,334184448.0,1590384717.931,1849753600.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,50084.0,605968.0,735484.0,772867.0,794842.0,848090.0,868253.0,872454.0,873523.0,874124.0,874126.0,874126.0,874126.0,874126.0,1.0,2.0,874126.0,0.020984377,0.166182691,37054.71022486722,0.003243152,132.0,132.0,0.0,1.84130859375,70.0,68.0,385.0,5870165.0,1.0,546534014.0
